time_15m,tot_pv,tot_pv_castelfidardo,tot_pv_cit,tot_pv_aule_p,tot_pv_aule_p_i1,tot_pv_aule_p_i2,tot_pv_aule_r,tot_pv_ec,tot_pv_ec_inv1,tot_pv_ec_inv2,tot_pv_ec_inv3,tot_pv_ec_inv4,tot_pv_i3p,tot_pv_i3p_est,tot_pv_i3p_ovest
2023-01-01 01:00:00+01:00,0.0,0.0,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0
2023-01-01 01:15:00+01:00,0.000664,0.0,0.0,,,,0.000664,0.0,,,,,0.0,0.0,0.0
2023-01-01 01:30:00+01:00,0.000664,0.0,0.0,,,,0.000664,0.0,,,,,0.0,0.0,0.0
2023-01-01 01:45:00+01:00,0.001328,0.0,0.0,,,,0.001328,0.0,,,,,0.0,0.0,0.0
2023-01-01 02:00:00+01:00,0.048664,0.048,0.0,,,,0.000664,0.0,,,,,0.0,0.0,0.0
2023-01-01 02:15:00+01:00,0.002656,0.0,0.0,,,,0.002656,0.0,,,,,0.0,0.0,0.0
2023-01-01 02:30:00+01:00,0.0020052666666666667,0.0,0.0,,,,0.0020052666666666667,0.0,,,,,0.0,0.0,0.0
2023-01-01 02:45:00+01:00,0.000664,0.0,0.0,,,,0.000664,0.0,,,,,0.0,0.0,0.0
2023-01-01 03:00:00+01:00,0.000664,0.0,0.0,,,,0.000664,0.0,,,,,0.0,0.0,0.0
2023-01-01 03:15:00+01:00,0.051359800000000004,0.048,0.0,,,,0.0033598,0.0,,,,,0.0,0.0,0.0
2023-01-01 03:30:00+01:00,0.001992,0.0,0.0,,,,0.001992,0.0,,,,,0.0,0.0,0.0
2023-01-01 03:45:00+01:00,0.001992,0.0,0.0,,,,0.001992,0.0,,,,,0.0,0.0,0.0
2023-01-01 04:00:00+01:00,0.003333266666666667,0.0,0.0,,,,0.003333266666666667,0.0,,,,,0.0,0.0,0.0
2023-01-01 04:15:00+01:00,0.05132,0.048,0.0,,,,0.0033199999999999996,0.0,,,,,0.0,0.0,0.0
2023-01-01 04:30:00+01:00,0.001328,0.0,0.0,,,,0.001328,0.0,,,,,0.0,0.0,0.0
2023-01-01 04:45:00+01:00,0.0013545333333333336,0.0,0.0,,,,0.0013545333333333336,0.0,,,,,0.0,0.0,0.0
2023-01-01 05:00:00+01:00,0.001992,0.0,0.0,,,,0.001992,0.0,,,,,0.0,0.0,0.0
2023-01-01 05:15:00+01:00,0.001328,0.0,0.0,,,,0.001328,0.0,,,,,0.0,0.0,0.0
2023-01-01 05:30:00+01:00,0.048664,0.048,0.0,,,,0.000664,0.0,,,,,0.0,0.0,0.0
2023-01-01 05:45:00+01:00,0.0020052666666666667,0.0,0.0,,,,0.0020052666666666667,0.0,,,,,0.0,0.0,0.0
2023-01-01 06:00:00+01:00,0.0,0.0,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0
2023-01-01 06:15:00+01:00,0.000664,0.0,0.0,,,,0.000664,0.0,,,,,0.0,0.0,0.0
2023-01-01 06:30:00+01:00,0.002656,0.0,0.0,,,,0.002656,0.0,,,,,0.0,0.0,0.0
2023-01-01 06:45:00+01:00,0.048690533333333334,0.048,0.0,,,,0.0006905333333333334,0.0,,,,,0.0,0.0,0.0
2023-01-01 07:00:00+01:00,0.000664,0.0,0.0,,,,0.000664,0.0,,,,,0.0,0.0,0.0
2023-01-01 07:15:00+01:00,0.000664,0.0,0.0,,,,0.000664,0.0,,,,,0.0,0.0,0.0
2023-01-01 07:30:00+01:00,0.000664,0.0,0.0,,,,0.000664,0.0,,,,,0.0,0.0,0.0
2023-01-01 07:45:00+01:00,0.001328,0.0,0.0,,,,0.001328,0.0,,,,,0.0,0.0,0.0
2023-01-01 08:00:00+01:00,0.048664,0.048,0.0,0.0,0.0,0.0,0.000664,0.0,,,,,0.0,0.0,0.0
2023-01-01 08:15:00+01:00,0.000664,0.0,0.0,0.0,0.0,0.0,0.000664,0.0,0.0,,,0.0,0.0,0.0,0.0
2023-01-01 08:30:00+01:00,0.0013412666666666668,0.0,0.0,0.0,0.0,0.0,0.0013412666666666668,0.0,0.0,,,0.0,0.0,0.0,0.0
2023-01-01 08:45:00+01:00,1.0714308,0.384,0.6,0.032,0.004,0.028,0.055430799999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01 09:00:00+01:00,8.729639066666666,1.824,6.0,0.424,0.136,0.288,0.48163906666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
2023-01-01 09:15:00+01:00,15.373569533333333,3.0240000000000005,10.6,0.784,0.27999999999999997,0.504,0.8375695333333333,0.0,0.0,0.0,0.0,0.0,0.128,0.16,0.11999999999999998
2023-01-01 09:30:00+01:00,21.835788,4.08,15.2,1.1360000000000001,0.43599999999999994,0.7000000000000001,1.131788,0.0,0.0,0.0,0.0,0.0,0.28800000000000003,0.23999999999999996,0.28
2023-01-01 09:45:00+01:00,22.126031533333336,4.272,15.2,1.192,0.46799999999999997,0.724,1.1740315333333333,0.0,0.0,0.0,0.0,0.0,0.28800000000000003,0.32,0.28
2023-01-01 10:00:00+01:00,28.4111792,5.087999999999998,19.8,1.512,0.596,0.9160000000000001,1.4991792000000002,0.0,0.0,0.0,0.0,0.0,0.512,0.32,0.39999999999999997
2023-01-01 10:15:00+01:00,24.560820666666665,4.416,17.0,1.3319999999999999,0.528,0.8039999999999999,1.3328206666666667,0.0,0.0,0.0,0.0,0.0,0.4800000000000002,0.32,0.39999999999999997
2023-01-01 10:30:00+01:00,20.029034199999998,3.6480000000000006,14.0,1.028,0.4,0.628,1.0970342000000002,0.0,0.0,0.0,0.0,0.0,0.256,0.32,0.24000000000000002
2023-01-01 10:45:00+01:00,10.569743733333334,2.0160000000000005,7.4,0.54,0.19200000000000006,0.348,0.5817437333333333,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0.11999999999999998
2023-01-01 11:00:00+01:00,11.604501866666666,2.304,8.0,0.6,0.208,0.392,0.6685018666666668,0.0,0.0,0.0,0.0,0.0,0.032,0.08,0.08
2023-01-01 11:15:00+01:00,27.830220266666664,5.136000000000001,19.2,1.48,0.5880000000000002,0.8919999999999999,1.5022202666666666,0.0,0.0,0.0,0.0,0.0,0.512,0.4,0.36
2023-01-01 11:30:00+01:00,37.23003453333333,6.912000000000002,25.4,2.096,0.844,1.252,1.9900345333333336,0.0,0.0,0.0,0.0,0.0,0.8320000000000003,0.56,0.5999999999999999
2023-01-01 11:45:00+01:00,51.24792073333333,9.072000000000001,35.4,2.828,1.1560000000000001,1.6719999999999997,2.635920733333334,0.0,0.0,0.0,0.0,0.0,1.312,0.7999999999999999,0.7999999999999999
2023-01-01 12:00:00+01:00,51.93903466666667,9.648,35.2,2.936,1.2079999999999997,1.7280000000000002,2.7470346666666656,0.0,0.0,0.0,0.0,0.0,1.408,0.7999999999999999,0.8399999999999997
2023-01-01 12:15:00+01:00,62.0100678,11.520000000000003,42.0,3.532,1.456,2.076,3.2300677999999996,0.0,0.0,0.0,0.0,0.0,1.7280000000000002,1.0399999999999998,0.9599999999999997
2023-01-01 12:30:00+01:00,62.2984486,10.752000000000002,43.0,3.452,1.4239999999999997,2.028,3.334448600000001,0.0,0.0,0.0,0.0,0.0,1.76,1.0399999999999998,1.0799999999999996
2023-01-01 12:45:00+01:00,52.70805766666666,9.408,36.0,2.9959999999999996,1.2319999999999998,1.7639999999999998,2.8640576666666666,0.0,0.0,0.0,0.0,0.0,1.4400000000000002,0.7999999999999999,0.9199999999999998
2023-01-01 13:00:00+01:00,42.24997286666667,7.344000000000002,29.4,2.316,0.936,1.3799999999999997,2.1979728666666665,0.0,0.0,0.0,0.0,0.0,0.9920000000000004,0.64,0.6799999999999998
2023-01-01 13:15:00+01:00,35.28752386666667,6.480000000000003,24.2,1.9999999999999996,0.8079999999999998,1.1919999999999997,1.871523866666667,0.0,0.0,0.0,0.0,0.0,0.7360000000000002,0.48000000000000004,0.5199999999999999
2023-01-01 13:30:00+01:00,31.30329986666667,5.664000000000001,21.8,1.7,0.6839999999999999,1.016,1.595299866666667,0.0,0.0,0.0,0.0,0.0,0.5440000000000002,0.4,0.47999999999999987
2023-01-01 13:45:00+01:00,31.293500533333336,5.6640000000000015,21.6,1.76,0.704,1.056,1.661500533333333,0.0,0.0,0.0,0.0,0.0,0.6080000000000001,0.48000000000000004,0.47999999999999987
2023-01-01 14:00:00+01:00,30.64160186666667,5.664000000000001,21.0,1.7520000000000002,0.7000000000000001,1.052,1.6496018666666667,0.0,0.0,0.0,0.0,0.0,0.5760000000000001,0.4,0.47999999999999987
2023-01-01 14:15:00+01:00,25.06545326666667,4.5120000000000005,17.6,1.3320000000000003,0.5280000000000002,0.8040000000000002,1.3014532666666667,0.0,0.0,0.0,0.0,0.0,0.32000000000000006,0.32,0.32
2023-01-01 14:30:00+01:00,23.59855453333333,4.368,16.2,1.3159999999999998,0.52,0.7959999999999999,1.3625545333333333,0.0,0.0,0.0,0.0,0.0,0.3520000000000001,0.32,0.36
2023-01-01 14:45:00+01:00,21.803332666666666,3.984000000000001,15.2,1.168,0.456,0.712,1.1953326666666668,0.0,0.0,0.0,0.0,0.0,0.256,0.23999999999999996,0.24000000000000002
2023-01-01 15:00:00+01:00,17.317177066666666,3.3120000000000007,12.0,0.944,0.36399999999999993,0.58,0.9651770666666665,0.0,0.0,0.0,0.0,0.0,0.096,0.16,0.2
2023-01-01 15:15:00+01:00,15.453981266666666,2.928,10.8,0.824,0.31199999999999994,0.512,0.8379812666666666,0.0,0.0,0.0,0.0,0.0,0.064,0.16,0.16
2023-01-01 15:30:00+01:00,11.510847666666667,2.2560000000000002,8.0,0.6160000000000001,0.22400000000000006,0.39200000000000007,0.6388476666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
2023-01-01 15:45:00+01:00,8.431623133333334,1.7280000000000004,5.8,0.42800000000000005,0.14000000000000004,0.28800000000000003,0.4756231333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.04
2023-01-01 16:00:00+01:00,7.391159600000001,1.4400000000000002,5.2,0.3560000000000001,0.10800000000000004,0.24800000000000008,0.39515960000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01 16:15:00+01:00,2.9430178000000002,0.672,2.0,0.13600000000000004,0.028,0.10800000000000004,0.13501780000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01 16:30:00+01:00,0.057328000000000004,0.048,0.0,0.008,0.0,0.008,0.001328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01 16:45:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2023-01-01 17:00:00+01:00,0.000664,0.0,0.0,0.0,0.0,0.0,0.000664,0.0,,,,,0.0,0.0,0.0
2023-01-01 17:15:00+01:00,0.0,0.0,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0
2023-01-01 17:30:00+01:00,0.000664,0.0,0.0,,,,0.000664,0.0,,,,,0.0,0.0,0.0
2023-01-01 17:45:00+01:00,0.048,0.048,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0
2023-01-01 18:00:00+01:00,0.000664,0.0,0.0,,,,0.000664,0.0,,,,,0.0,0.0,0.0
2023-01-01 18:15:00+01:00,0.0,0.0,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0
2023-01-01 18:30:00+01:00,0.000664,0.0,0.0,,,,0.000664,0.0,,,,,0.0,0.0,0.0
2023-01-01 18:45:00+01:00,0.0,0.0,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0
2023-01-01 19:00:00+01:00,0.048,0.048,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0
2023-01-01 19:15:00+01:00,0.0006772666666666668,0.0,0.0,,,,0.0006772666666666668,0.0,,,,,0.0,0.0,0.0
2023-01-01 19:30:00+01:00,0.0,0.0,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0
2023-01-01 19:45:00+01:00,0.0,0.0,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0
2023-01-01 20:00:00+01:00,0.0,0.0,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0
2023-01-01 20:15:00+01:00,0.048,0.048,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0
2023-01-01 20:30:00+01:00,0.0,0.0,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0
2023-01-01 20:45:00+01:00,0.0,0.0,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0
2023-01-01 21:00:00+01:00,0.0,0.0,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0
2023-01-01 21:15:00+01:00,0.0,0.0,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0
2023-01-01 21:30:00+01:00,0.0,0.0,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0
2023-01-01 21:45:00+01:00,0.048,0.048,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0
2023-01-01 22:00:00+01:00,0.000664,0.0,0.0,,,,0.000664,0.0,,,,,0.0,0.0,0.0
2023-01-01 22:15:00+01:00,0.0,0.0,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0
2023-01-01 22:30:00+01:00,0.001328,0.0,0.0,,,,0.001328,0.0,,,,,0.0,0.0,0.0
2023-01-01 22:45:00+01:00,0.0006772666666666668,0.0,0.0,,,,0.0006772666666666668,0.0,,,,,0.0,0.0,0.0
2023-01-01 23:00:00+01:00,0.049328000000000004,0.048,0.0,,,,0.001328,0.0,,,,,0.0,0.0,0.0
2023-01-01 23:15:00+01:00,0.0,0.0,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0
2023-01-01 23:30:00+01:00,0.0020052666666666667,0.0,0.0,,,,0.0020052666666666667,0.0,,,,,0.0,0.0,0.0
2023-01-01 23:45:00+01:00,0.001328,0.0,0.0,,,,0.001328,0.0,,,,,0.0,0.0,0.0
2023-01-02 00:00:00+01:00,0.000664,0.0,0.0,,,,0.000664,0.0,,,,,0.0,0.0,0.0
2023-01-02 00:15:00+01:00,0.049328000000000004,0.048,0.0,,,,0.001328,0.0,,,,,0.0,0.0,0.0
2023-01-02 00:30:00+01:00,0.004023799999999999,0.0,0.0,,,,0.004023799999999999,0.0,,,,,0.0,0.0,0.0
2023-01-02 00:45:00+01:00,0.004010533333333333,0.0,0.0,,,,0.004010533333333333,0.0,,,,,0.0,0.0,0.0
2023-01-02 01:00:00+01:00,0.005365066666666667,0.0,0.0,,,,0.005365066666666667,0.0,,,,,0.0,0.0,0.0
2023-01-02 01:15:00+01:00,0.0066798,0.0,0.0,,,,0.0066798,0.0,,,,,0.0,0.0,0.0
2023-01-02 01:30:00+01:00,0.05539686666666667,0.048,0.0,,,,0.0073968666666666665,0.0,,,,,0.0,0.0,0.0
2023-01-02 01:45:00+01:00,0.0053517999999999994,0.0,0.0,,,,0.0053517999999999994,0.0,,,,,0.0,0.0,0.0
2023-01-02 02:00:00+01:00,0.001992,0.0,0.0,,,,0.001992,0.0,,,,,0.0,0.0,0.0
2023-01-02 02:15:00+01:00,0.0006772666666666668,0.0,0.0,,,,0.0006772666666666668,0.0,,,,,0.0,0.0,0.0
2023-01-02 02:30:00+01:00,0.0013412666666666668,0.0,0.0,,,,0.0013412666666666668,0.0,,,,,0.0,0.0,0.0
2023-01-02 02:45:00+01:00,0.05001853333333334,0.048,0.0,,,,0.0020185333333333335,0.0,,,,,0.0,0.0,0.0
2023-01-02 03:00:00+01:00,0.0006772666666666668,0.0,0.0,,,,0.0006772666666666668,0.0,,,,,0.0,0.0,0.0
2023-01-02 03:15:00+01:00,0.001992,0.0,0.0,,,,0.001992,0.0,,,,,0.0,0.0,0.0
2023-01-02 03:30:00+01:00,0.001328,0.0,0.0,,,,0.001328,0.0,,,,,0.0,0.0,0.0
2023-01-02 03:45:00+01:00,0.003373066666666667,0.0,0.0,,,,0.003373066666666667,0.0,,,,,0.0,0.0,0.0
2023-01-02 04:00:00+01:00,0.05134653333333333,0.048,0.0,,,,0.0033465333333333337,0.0,,,,,0.0,0.0,0.0
2023-01-02 04:15:00+01:00,0.004661266666666666,0.0,0.0,,,,0.004661266666666666,0.0,,,,,0.0,0.0,0.0
2023-01-02 04:30:00+01:00,0.004050333333333334,0.0,0.0,,,,0.004050333333333334,0.0,,,,,0.0,0.0,0.0
2023-01-02 04:45:00+01:00,0.002669266666666667,0.0,0.0,,,,0.002669266666666667,0.0,,,,,0.0,0.0,0.0
2023-01-02 05:00:00+01:00,0.049328000000000004,0.048,0.0,,,,0.001328,0.0,,,,,0.0,0.0,0.0
2023-01-02 05:15:00+01:00,0.0013412666666666668,0.0,0.0,,,,0.0013412666666666668,0.0,,,,,0.0,0.0,0.0
2023-01-02 05:30:00+01:00,0.002656,0.0,0.0,,,,0.002656,0.0,,,,,0.0,0.0,0.0
2023-01-02 05:45:00+01:00,0.002656,0.0,0.0,,,,0.002656,0.0,,,,,0.0,0.0,0.0
2023-01-02 06:00:00+01:00,0.001328,0.0,0.0,,,,0.001328,0.0,,,,,0.0,0.0,0.0
2023-01-02 06:15:00+01:00,0.048664,0.048,0.0,,,,0.000664,0.0,,,,,0.0,0.0,0.0
2023-01-02 06:30:00+01:00,0.0,0.0,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0
2023-01-02 06:45:00+01:00,0.0,0.0,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0
2023-01-02 07:00:00+01:00,0.000664,0.0,0.0,,,,0.000664,0.0,,,,,0.0,0.0,0.0
2023-01-02 07:15:00+01:00,0.000664,0.0,0.0,,,,0.000664,0.0,,,,,0.0,0.0,0.0
2023-01-02 07:30:00+01:00,0.048,0.048,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0
2023-01-02 07:45:00+01:00,0.25178480000000003,0.048,0.2,0.0,0.0,0.0,0.0037847999999999996,0.0,0.0,,,0.0,0.0,0.0,0.0
2023-01-02 08:00:00+01:00,5.4142844666666665,1.248,3.6,0.252,0.07600000000000001,0.176,0.3142844666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 08:15:00+01:00,11.243010066666667,2.2560000000000002,7.8,0.572,0.19200000000000003,0.37999999999999995,0.6150100666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.04
2023-01-02 08:30:00+01:00,17.744627466666667,3.3120000000000003,12.4,0.9199999999999999,0.33999999999999997,0.58,0.9526274666666669,0.0,0.0,0.0,0.0,0.0,0.16,0.23999999999999996,0.11999999999999998
2023-01-02 08:45:00+01:00,27.662203466666664,5.232,18.8,1.552,0.624,0.928,1.5662034666666669,0.0,0.0,0.0,0.0,0.0,0.5120000000000001,0.4,0.36
2023-01-02 09:00:00+01:00,33.3669318,6.096000000000001,22.8,1.8720000000000003,0.7520000000000001,1.12,1.8629318,0.0,0.0,0.0,0.0,0.0,0.7360000000000002,0.56,0.4399999999999999
2023-01-02 09:15:00+01:00,41.26022393333333,7.392000000000001,28.4,2.272,0.92,1.3519999999999999,2.2682239333333336,0.0,0.0,0.0,0.0,0.0,0.9280000000000002,0.64,0.5599999999999999
2023-01-02 09:30:00+01:00,49.82521493333333,9.072,34.0,2.7600000000000007,1.1280000000000001,1.6320000000000003,2.7452149333333327,0.0,0.0,0.0,0.0,0.0,1.248,0.8799999999999998,0.6399999999999998
2023-01-02 09:45:00+01:00,52.9432408,9.408,36.6,2.8279999999999994,1.1559999999999997,1.6719999999999995,2.7952408,0.0,0.0,0.0,0.0,0.0,1.312,0.7999999999999999,0.7599999999999998
2023-01-02 10:00:00+01:00,57.9246788,10.608,39.2,3.2640000000000002,1.3439999999999999,1.9200000000000004,3.2206788,0.0,0.0,0.0,0.0,0.0,1.6320000000000003,0.9599999999999997,0.9199999999999998
2023-01-02 10:15:00+01:00,58.1449882,10.272,40.0,3.1680000000000006,1.312,1.8560000000000005,3.1369882,0.0,0.0,0.0,0.0,0.0,1.568,0.9599999999999997,0.9599999999999997
2023-01-02 10:30:00+01:00,74.35322553333334,13.152000000000003,50.6,4.044,1.684,2.36,4.253225533333333,0.0,0.0,0.0,0.0,0.0,2.304,1.2799999999999998,1.2399999999999995
2023-01-02 10:45:00+01:00,119.27082766666666,20.88,82.8,6.032000000000001,2.512,3.520000000000001,6.038827666666666,0.0,0.0,0.0,0.0,0.0,3.5200000000000005,2.32,1.5200000000000002
2023-01-02 11:00:00+01:00,164.16432246666665,28.08,117.0,7.696,3.2479999999999998,4.4479999999999995,6.908322466666667,0.0,0.0,0.0,0.0,0.0,4.4799999999999995,3.3600000000000008,1.52
2023-01-02 11:15:00+01:00,184.91239220000003,33.599999999999994,129.4,8.932,3.7999999999999994,5.132000000000001,7.860392199999999,0.0,0.0,0.0,0.0,0.0,5.12,3.6000000000000005,1.8
2023-01-02 11:30:00+01:00,187.18726593333335,32.496,132.2,9.216000000000001,3.8560000000000008,5.36,8.187265933333334,0.0,0.0,0.0,0.0,0.0,5.088,3.4400000000000004,2.04
2023-01-02 11:45:00+01:00,132.8061671333333,23.279999999999994,91.6,7.176,3.012,4.164000000000001,6.814167133333332,0.0,0.0,0.0,0.0,0.0,3.936000000000001,2.2399999999999998,2.0000000000000004
2023-01-02 12:00:00+01:00,82.52564066666667,14.400000000000006,57.0,4.4559999999999995,1.856,2.5999999999999996,4.365640666666666,0.0,0.0,0.0,0.0,0.0,2.3040000000000003,1.3599999999999997,1.3199999999999998
2023-01-02 12:15:00+01:00,55.52060193333334,9.84,38.0,3.1999999999999993,1.3159999999999998,1.8839999999999997,3.040601933333334,0.0,0.0,0.0,0.0,0.0,1.4400000000000002,0.7999999999999999,0.9199999999999998
2023-01-02 12:30:00+01:00,47.600446733333335,8.496000000000002,32.6,2.696,1.104,1.592,2.6244467333333334,0.0,0.0,0.0,0.0,0.0,1.1840000000000002,0.72,0.7999999999999997
2023-01-02 12:45:00+01:00,36.745272266666674,6.384000000000001,25.6,1.9959999999999996,0.8079999999999999,1.1879999999999997,1.9972722666666667,0.0,0.0,0.0,0.0,0.0,0.768,0.48000000000000004,0.5599999999999999
2023-01-02 13:00:00+01:00,34.0394036,6.144000000000003,23.4,1.88,0.756,1.1239999999999999,1.9114036,0.0,0.0,0.0,0.0,0.0,0.7040000000000002,0.48000000000000004,0.5599999999999999
2023-01-02 13:15:00+01:00,45.04357606666667,8.256,30.8,2.512,1.024,1.488,2.419576066666666,0.0,0.0,0.0,0.0,0.0,1.0559999999999998,0.72,0.6799999999999998
2023-01-02 13:30:00+01:00,46.752432,8.736,31.6,2.7159999999999997,1.1039999999999999,1.6119999999999999,2.5484319999999996,0.0,0.0,0.0,0.0,0.0,1.1520000000000004,0.64,0.7199999999999999
2023-01-02 13:45:00+01:00,67.51774093333333,11.904000000000002,46.4,3.816,1.5800000000000003,2.2359999999999998,3.573740933333333,0.0,0.0,0.0,0.0,0.0,1.8240000000000003,1.1199999999999999,1.1199999999999999
2023-01-02 14:00:00+01:00,66.21028633333334,12.288000000000004,44.8,3.7840000000000007,1.56,2.2240000000000006,3.514286333333333,0.0,0.0,0.0,0.0,0.0,1.824,1.0399999999999998,1.0399999999999998
2023-01-02 14:15:00+01:00,53.21427073333333,9.695999999999998,36.4,2.9080000000000004,1.196,1.7120000000000002,2.8342707333333337,0.0,0.0,0.0,0.0,0.0,1.3760000000000001,0.7999999999999999,0.9199999999999997
2023-01-02 14:30:00+01:00,37.40712113333332,6.672000000000001,26.0,1.96,0.7880000000000001,1.172,1.9751211333333332,0.0,0.0,0.0,0.0,0.0,0.8000000000000003,0.56,0.5599999999999999
2023-01-02 14:45:00+01:00,32.85517986666667,6.144000000000003,22.4,1.816,0.728,1.088,1.7911798666666667,0.0,0.0,0.0,0.0,0.0,0.7040000000000002,0.48000000000000004,0.5199999999999999
2023-01-02 15:00:00+01:00,32.46107020000001,5.8560000000000025,22.6,1.7600000000000002,0.7040000000000001,1.0560000000000003,1.6690702000000002,0.0,0.0,0.0,0.0,0.0,0.5760000000000002,0.48000000000000004,0.4399999999999999
2023-01-02 15:15:00+01:00,27.905299933333332,5.328000000000001,19.2,1.532,0.6040000000000002,0.9279999999999998,1.4292999333333334,0.0,0.0,0.0,0.0,0.0,0.41600000000000015,0.32,0.36
2023-01-02 15:30:00+01:00,17.8329986,3.552000000000001,12.4,0.98,0.37199999999999994,0.608,0.8369986000000001,0.0,0.0,0.0,0.0,0.0,0.064,0.16,0.2
2023-01-02 15:45:00+01:00,13.1807808,2.5439999999999996,9.2,0.7359999999999999,0.2759999999999999,0.45999999999999996,0.6687808,0.0,0.0,0.0,0.0,0.0,0.032,0.08,0.08
2023-01-02 16:00:00+01:00,3.4016948,0.7200000000000001,2.4,0.13600000000000004,0.024,0.11200000000000004,0.14569480000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 16:15:00+01:00,0.7842414666666666,0.33599999999999997,0.4,0.032,0.0,0.032,0.016241466666666662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 16:30:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 16:45:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
2023-01-02 17:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0
2023-01-02 17:15:00+01:00,0.048,0.048,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0
2023-01-02 17:30:00+01:00,0.0,0.0,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0
2023-01-02 17:45:00+01:00,0.0,0.0,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0
2023-01-02 18:00:00+01:00,0.0,0.0,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0
2023-01-02 18:15:00+01:00,0.0,0.0,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0
2023-01-02 18:30:00+01:00,0.048,0.048,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0
2023-01-02 18:45:00+01:00,0.0,0.0,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0
2023-01-02 19:00:00+01:00,0.0,0.0,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0
2023-01-02 19:15:00+01:00,0.0,0.0,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0
2023-01-02 19:30:00+01:00,0.0,0.0,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0
2023-01-02 19:45:00+01:00,0.048,0.048,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0
2023-01-02 20:00:00+01:00,0.0,0.0,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0
2023-01-02 20:15:00+01:00,0.000664,0.0,0.0,,,,0.000664,0.0,,,,,0.0,0.0,0.0
2023-01-02 20:30:00+01:00,0.0,0.0,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0
2023-01-02 20:45:00+01:00,0.0,0.0,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0
2023-01-02 21:00:00+01:00,0.048,0.048,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0
2023-01-02 21:15:00+01:00,0.0,0.0,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0
2023-01-02 21:30:00+01:00,0.000664,0.0,0.0,,,,0.000664,0.0,,,,,0.0,0.0,0.0
2023-01-02 21:45:00+01:00,0.0,0.0,0.0,,,,0.0,0.0,,,,,0.0,0.0,0.0
2023-01-02 22:00:00+01:00,0.000664,0.0,0.0,,,,0.000664,0.0,,,,,0.0,0.0,0.0
